bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_basement,yr_built,waterfront_encoded,view_encoded,property_typ_apartment,property_typ_multi_generation_house,property_typ_semi_detached_house,property_typ_single_family_house,property_typ_top_floor_apartment
4,2.25,2370,9636,1.0,3,8.0,710,1976,0,0,0.0,0.0,1.0,0.0,0.0
3,2.0,1280,6994,1.0,3,7.0,0,1991,0,0,1.0,0.0,0.0,0.0,0.0
3,2.75,2440,76531,1.0,3,10.0,800,1980,0,0,0.0,0.0,0.0,1.0,0.0
4,2.5,3120,7448,2.0,3,9.0,0,1998,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,3140,12519,1.0,3,7.0,820,1951,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2620,9525,2.5,4,9.0,0,1974,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,940,7913,1.0,3,6.0,0,1948,0,0,1.0,0.0,0.0,0.0,0.0
4,3.0,2720,183823,2.0,3,8.0,0,1975,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1720,9605,1.0,3,7.0,860,1969,0,0,0.0,0.0,1.0,0.0,0.0
4,1.75,1820,22043,2.5,4,7.0,0,1918,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,2100,8160,1.0,3,7.0,900,1959,0,0,0.0,0.0,1.0,0.0,0.0
3,2.0,1290,1213,3.0,3,8.0,0,2001,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,2360,12744,2.0,5,7.0,0,1964,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,670,6750,1.0,4,5.0,0,1947,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,1760,5500,1.0,3,7.0,980,1925,0,1,0.0,0.0,1.0,0.0,0.0
3,2.5,2850,7130,2.0,3,10.0,860,1980,0,0,0.0,0.0,0.0,1.0,0.0
4,2.0,1450,8940,1.0,3,7.0,0,1962,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1250,1033,3.0,3,8.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,880,4000,1.0,3,7.0,0,1940,0,0,1.0,0.0,0.0,0.0,0.0
5,2.25,3120,16672,2.0,4,9.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,1850,8827,1.0,3,7.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2170,73616,1.0,3,7.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
2,1.5,1110,118047,1.0,3,7.0,0,1961,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,720,6687,1.0,3,7.60247802734375,0,1942,0,0,1.0,0.0,0.0,0.0,0.0
4,3.5,4210,6481,2.0,3,9.0,950,2014,0,3,0.0,0.0,0.0,1.0,0.0
3,1.75,1250,8100,1.0,3,7.0,0,1951,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1420,814,2.0,3,8.0,280,2008,0,0,0.0,0.0,1.0,0.0,0.0
4,2.0,1480,15000,1.0,4,7.0,0,1957,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2320,14240,1.0,4,9.0,700,1974,0,0,0.0,0.0,0.0,1.0,0.0
3,1.75,1420,8738,1.0,4,7.0,0,1966,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2750,16139,2.0,3,9.0,0,1989,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,2700,7625,1.0,4,8.0,1250,1937,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1300,12600,1.0,4,7.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1060,7868,1.0,3,7.0,0,1952,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1330,8100,1.0,4,7.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1910,8050,1.0,4,7.0,910,1980,0,0,0.0,0.0,1.0,0.0,0.0
4,1.5,1820,12327,1.0,4,7.0,440,1955,0,0,0.0,0.0,1.0,0.0,0.0
2,1.75,1200,2622,1.0,5,7.0,400,1956,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1920,9812,2.0,3,8.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1180,21275,1.0,4,6.0,0,1958,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,790,7252,1.0,3,5.0,0,1930,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,2240,28750,1.0,3,8.0,620,1956,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1350,1250,3.0,3,8.0,80,2006,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,1600,6765,1.0,3,7.0,770,1947,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1280,12776,1.0,4,7.0,0,1977,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1040,8910,1.0,3,6.0,0,1943,0,0,1.0,0.0,0.0,0.0,0.0
3,2.75,3060,13554,2.0,3,10.0,0,1984,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2140,11266,2.0,3,7.0,0,1986,0,0,1.0,0.0,0.0,0.0,0.0
5,5.0,4930,14649,2.0,3,11.0,770,2000,0,3,0.0,0.0,0.0,1.0,0.0
3,1.0,1640,6180,1.0,4,7.0,0,1946,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2800,5000,2.0,3,9.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2260,93218,1.0,4,6.0,0,1998,0,2,1.0,0.0,0.0,0.0,0.0
4,3.0,3580,35261,1.5,3,10.0,0,1985,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,3150,9258,1.0,3,8.0,780,1970,0,1,0.0,0.0,1.0,0.0,0.0
4,2.5,2750,8471,2.0,3,7.0,0,2003,0,0,1.0,0.0,0.0,0.0,0.0
4,3.0,3540,10202,2.0,3,8.0,820,1988,0,0,0.0,0.0,1.0,0.0,0.0
4,2.0,1700,12048,2.0,3,7.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1400,2250,1.5,3,7.0,0,1909,0,0,1.0,0.0,0.0,0.0,0.0
6,2.5,1560,7144,1.0,3,6.0,500,1913,0,0,0.0,1.0,0.0,0.0,0.0
0,1.0,390,5900,1.0,2,4.0,0,1953,0,0,0.0,0.0,0.0,0.0,1.0
3,2.75,2850,14800,1.0,4,9.0,930,1976,0,0,0.0,0.0,0.0,1.0,0.0
3,1.75,2240,5657,1.5,4,8.0,330,1941,0,2,0.0,0.0,1.0,0.0,0.0
3,1.75,2050,3520,1.0,4,7.0,980,1977,0,0,0.0,0.0,1.0,0.0,0.0
4,2.25,2500,10890,1.0,5,7.0,700,1978,0,0,0.0,0.0,1.0,0.0,0.0
4,2.25,2200,11250,1.5,5,7.0,900,1920,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1530,1131,3.0,3,8.0,0,2009,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2060,47318,1.0,4,8.0,460,1976,0,2,0.0,0.0,1.0,0.0,0.0
3,1.5,1620,5108,1.0,3,7.0,0,1954,0,0,1.0,0.0,0.0,0.0,0.0
5,2.0,1820,5054,1.0,4,7.0,910,1970,0,0,0.0,0.0,1.0,0.0,0.0
4,2.75,2690,8874,1.0,3,8.0,1320,1980,0,0,0.0,0.0,1.0,0.0,0.0
5,3.0,2790,19439,1.0,5,7.0,1290,1973,0,3,0.0,0.0,1.0,0.0,0.0
3,2.0,2180,5440,1.0,5,7.0,1080,1904,0,0,0.0,0.0,1.0,0.0,0.0
4,2.25,2040,7031,2.0,3,8.0,0,2012,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1970,3716,2.0,3,7.0,0,1997,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1260,5100,1.5,4,7.0,140,1925,0,0,0.0,0.0,1.0,0.0,0.0
2,1.5,1040,83199,1.0,4,7.0,170,1965,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2420,4981,2.0,3,9.0,0,2009,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,2370,76665,2.0,4,8.0,0,1978,0,0,1.0,0.0,0.0,0.0,0.0
2,1.75,1370,3125,1.0,3,7.0,280,1950,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1630,1526,3.0,3,8.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1320,1014,3.0,3,9.0,0,2015,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,2900,17400,1.0,4,8.0,490,1978,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1900,6334,1.0,3,8.0,450,1948,0,2,0.0,0.0,1.0,0.0,0.0
3,1.75,1840,9401,1.0,3,8.0,0,1971,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,1940,5414,2.0,3,8.0,0,1997,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3840,12151,2.0,3,10.0,0,1998,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1970,7100,1.0,3,7.0,380,1976,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,2050,16313,1.0,2,8.0,0,1973,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1610,7392,1.0,4,7.0,0,1964,0,0,1.0,0.0,0.0,0.0,0.0
1,1.0,700,2550,1.0,3,6.0,0,1954,0,0,0.0,0.0,0.0,0.0,1.0
3,1.0,1530,8498,1.0,3,7.0,0,1959,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,4000,11894,1.0,3,9.0,1810,1987,0,0,0.0,0.0,0.0,1.0,0.0
4,2.5,2090,10306,2.0,3,10.0,0,1986,0,0,1.0,0.0,0.0,0.0,0.0
5,3.5,2700,11675,1.5,4,6.0,750,1948,0,2,0.0,0.0,1.0,0.0,0.0
3,1.5,1640,8922,1.0,4,7.0,0,1963,0,0,1.0,0.0,0.0,0.0,0.0
5,1.75,1610,15246,1.0,3,6.0,0,1936,0,0,1.0,0.0,0.0,0.0,0.0
4,1.5,2150,11026,1.0,4,7.0,0,1952,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,1540,4500,1.5,2,7.0,0,1905,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,1890,4500,1.5,3,7.0,400,1907,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2620,4050,2.0,3,8.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1560,4800,2.0,4,7.0,0,1974,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2650,9380,1.0,5,8.0,970,1975,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1950,4197,2.0,3,7.0,0,2013,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2240,6450,1.0,3,7.0,800,1979,0,0,0.0,0.0,1.0,0.0,0.0
4,2.75,3440,8150,2.0,3,10.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2130,11733,1.0,5,7.0,800,1969,0,0,0.0,0.0,1.0,0.0,0.0
4,2.25,2310,9800,1.0,3,8.0,530,1968,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,970,3279,2.0,3,7.0,180,2007,0,0,0.0,0.0,1.0,0.0,0.0
5,3.25,4150,7100,2.0,3,10.0,0,2013,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,770,8149,1.0,3,6.0,0,1948,0,0,1.0,0.0,0.0,0.0,0.0
5,2.5,2990,7292,2.0,4,8.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,1820,5400,1.0,4,7.0,600,1988,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2280,9725,2.0,3,8.0,0,1986,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,840,4000,1.0,3,6.0,0,1942,0,0,1.0,0.0,0.0,0.0,0.0
5,3.0,2795,15101,2.0,3,8.0,0,1996,0,0,1.0,0.0,0.0,0.0,0.0
4,3.5,2000,2309,3.0,3,8.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3110,11397,2.0,4,10.0,0,1984,0,3,1.0,0.0,0.0,0.0,0.0
4,1.0,1450,6820,1.5,3,6.0,0,1947,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3880,7208,2.0,3,10.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1425,1179,3.0,3,8.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
4,3.25,3330,9000,2.0,3,9.0,460,2004,0,0,0.0,0.0,0.0,1.0,0.0
3,2.5,2700,9994,1.0,4,7.0,1350,1959,0,3,0.0,0.0,1.0,0.0,0.0
3,3.5,1370,1764,2.0,3,8.0,190,2000,0,0,0.0,0.0,1.0,0.0,0.0
2,1.5,1030,4500,1.0,3,7.0,200,1924,0,0,0.0,0.0,1.0,0.0,0.0
5,3.0,3480,57499,1.0,4,8.0,1140,1976,0,0,0.0,0.0,1.0,0.0,0.0
4,1.75,1990,8900,1.0,4,8.0,0,1972,0,0,1.0,0.0,0.0,0.0,0.0
5,3.25,2860,20790,1.0,4,7.0,1060,1965,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2080,11176,1.0,5,8.0,0,1954,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,2180,10575,1.0,2,6.0,450,1950,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1470,1445,2.0,3,8.0,310,2005,0,0,0.0,0.0,1.0,0.0,0.0
1,1.75,1440,4920,1.0,3,7.0,720,1923,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1770,3744,1.5,3,7.0,500,1929,0,0,0.0,0.0,1.0,0.0,0.0
2,1.5,1556,20000,1.0,4,7.0,0,1957,0,0,1.0,0.0,0.0,0.0,0.0
3,3.0,1850,12556,2.0,3,9.0,0,1976,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1650,6675,1.0,3,8.0,360,1990,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1090,8640,1.0,4,6.0,0,1973,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2650,7378,1.0,3,7.0,1190,1952,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,3140,12591,2.0,3,9.0,0,1993,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1220,8400,1.0,4,7.0,0,1962,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2480,10804,1.0,3,8.0,680,1976,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,2780,6000,2.0,3,9.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1445,1028,2.0,3,7.0,145,2005,0,0,0.0,0.0,1.0,0.0,0.0
4,4.0,5280,17677,2.0,3,11.0,2060,1978,0,3,0.0,0.0,0.0,1.0,0.0
4,2.5,2300,9690,2.0,3,8.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1270,3600,1.0,3,7.0,0,1963,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1830,9848,1.0,5,7.0,0,1962,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2720,7697,1.0,4,8.0,600,1987,0,0,0.0,0.0,1.0,0.0,0.0
4,2.25,1830,9485,1.0,4,7.0,630,1989,0,0,0.0,0.0,1.0,0.0,0.0
2,0.75,700,16828,1.0,4,6.0,0,1958,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1630,12295,2.0,4,7.0,0,1985,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2130,9139,2.0,3,9.0,0,1988,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,920,5546,1.0,2,6.0,0,1928,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2130,3545,3.0,5,9.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
2,1.5,1870,12960,1.5,4,6.0,520,1926,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,3520,12193,2.0,4,10.0,0,1993,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2700,9700,1.0,3,8.0,1030,1978,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1530,9362,1.0,3,7.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1440,5623,1.0,4,6.0,720,1922,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1460,4000,1.0,4,7.0,730,1929,0,2,0.0,0.0,1.0,0.0,0.0
3,2.5,2200,7350,1.0,5,8.0,630,1988,0,0,0.0,0.0,1.0,0.0,0.0
3,2.25,1650,2958,2.0,3,7.0,0,1985,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,2380,35008,1.0,3,8.0,0,1977,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2040,9622,2.0,3,8.0,0,1995,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,1450,8450,1.0,3,7.0,0,1960,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1670,4020,2.0,3,7.0,0,2009,0,0,1.0,0.0,0.0,0.0,0.0
4,3.0,2350,9952,1.0,3,9.0,700,1989,0,0,0.0,0.0,0.0,1.0,0.0
1,1.0,690,6825,1.0,4,5.0,0,1917,0,0,0.0,0.0,0.0,0.0,1.0
3,2.0,1330,5632,1.0,3,8.0,0,1988,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,2680,5439,2.0,3,7.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2320,6090,2.0,3,8.0,280,1939,0,3,0.0,0.0,1.0,0.0,0.0
4,2.0,1450,5456,1.0,5,7.0,0,1951,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,2070,1230,3.0,3,9.0,570,2013,0,0,0.0,0.0,0.0,1.0,0.0
4,1.0,2240,7620,1.0,3,7.0,1120,1966,0,0,0.0,0.0,1.0,0.0,0.0
4,2.25,2430,32496,1.0,3,9.0,0,1993,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,2490,7834,1.0,4,8.0,1250,1958,0,3,0.0,0.0,1.0,0.0,0.0
3,2.5,1700,4105,2.0,3,8.0,0,1992,0,0,1.0,0.0,0.0,0.0,0.0
4,3.0,3310,4500,2.5,5,9.0,400,1900,0,0,0.0,0.0,0.0,1.0,0.0
3,1.0,1580,8240,1.0,4,7.0,540,1978,0,0,0.0,0.0,1.0,0.0,0.0
5,1.0,1340,11198,1.5,3,8.0,0,1934,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2020,8379,2.0,3,7.0,0,1994,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,820,5150,1.0,5,6.0,0,1918,0,0,1.0,0.0,0.0,0.0,0.0
2,2.5,3010,16050,1.0,4,9.0,1750,1976,0,3,0.0,0.0,0.0,1.0,0.0
2,1.75,1350,6315,1.0,3,8.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
3,2.75,3230,75889,2.0,3,7.0,0,1925,1,4,1.0,0.0,0.0,0.0,0.0
4,2.5,1800,4338,2.0,3,8.0,0,2001,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,1640,4200,1.5,3,7.0,0,1925,0,0,1.0,0.0,0.0,0.0,0.0
3,3.25,1510,1125,3.0,3,8.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1690,1479,3.0,3,8.0,270,2005,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,3300,10250,1.0,3,7.0,910,1946,0,0,0.0,0.0,1.0,0.0,0.0
5,3.75,2800,9900,1.0,3,7.0,0,1964,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2300,4249,2.0,3,8.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1090,7647,1.0,3,7.0,0,1994,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1500,7200,1.0,3,7.0,0,1957,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,930,9900,1.5,4,5.0,0,1910,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2740,9959,2.0,3,9.0,0,1989,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,980,5110,1.0,4,7.0,200,1939,0,0,0.0,0.0,1.0,0.0,0.0
6,3.25,4920,20590,1.0,4,9.0,2190,1960,0,3,0.0,1.0,0.0,0.0,0.0
2,1.0,1270,1399,3.0,3,7.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,900,2550,1.0,4,6.0,0,1978,0,0,1.0,0.0,0.0,0.0,0.0
5,1.5,1710,8100,1.5,4,7.0,0,1961,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2330,4000,1.5,5,7.0,810,1927,0,2,0.0,0.0,1.0,0.0,0.0
4,2.75,3320,8653,2.0,3,8.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1380,4590,1.0,2,7.0,450,1950,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1140,7785,1.0,3,8.0,0,1954,0,0,1.0,0.0,0.0,0.0,0.0
6,4.25,5860,13928,2.0,3,10.0,1710,2013,0,3,0.0,1.0,0.0,0.0,0.0
4,2.5,2400,7092,2.0,3,7.0,0,1997,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2580,23925,2.0,3,9.0,0,2001,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2240,78225,2.0,5,8.0,0,1976,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2850,21780,2.0,3,10.0,0,1994,0,0,1.0,0.0,0.0,0.0,0.0
2,2.25,1860,2670,2.0,4,8.0,0,1986,0,0,1.0,0.0,0.0,0.0,0.0
4,3.5,3460,3997,2.0,3,10.0,900,2004,0,0,0.0,0.0,0.0,1.0,0.0
3,3.0,2410,12183,2.0,3,9.0,0,1988,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,2400,217800,2.0,3,8.0,810,1975,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1190,9000,1.0,3,7.0,0,1968,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1140,23030,1.0,3,8.0,0,1980,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,2430,14000,1.0,4,7.0,850,1963,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1480,7284,1.0,3,7.0,510,1963,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1540,11858,1.0,4,7.0,0,1966,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1190,6967,1.0,3,7.0,0,1946,0,0,1.0,0.0,0.0,0.0,0.0
6,3.0,3420,22421,1.0,5,9.0,1150,1948,0,0,0.0,1.0,0.0,0.0,0.0
3,2.25,1580,12177,1.0,3,7.0,380,1981,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1510,9898,1.0,3,7.0,400,1954,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,3060,10043,1.0,4,8.0,1360,1968,0,0,0.0,0.0,1.0,0.0,0.0
5,2.0,2280,3600,2.0,3,7.0,0,1992,0,0,1.0,0.0,0.0,0.0,0.0
2,1.5,1450,3840,1.0,3,7.0,500,1947,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2689,6688,2.0,3,9.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
3,3.25,2170,12508,1.5,5,9.0,520,1928,0,0,0.0,0.0,0.0,1.0,0.0
5,1.75,2030,12342,2.0,4,7.0,0,1942,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1400,1529,2.0,3,7.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
3,2.75,2150,31238,2.0,3,9.0,0,1996,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2120,10875,1.0,3,8.0,580,1977,0,2,0.0,0.0,1.0,0.0,0.0
4,2.0,1590,942,3.0,3,7.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1800,18000,1.0,3,8.0,600,1968,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2540,6491,2.0,3,8.0,0,1997,0,0,1.0,0.0,0.0,0.0,0.0
1,0.0,670,43377,1.0,3,3.0,0,1966,0,0,0.0,0.0,0.0,0.0,1.0
4,2.25,2520,10370,2.0,3,9.0,0,1980,0,0,1.0,0.0,0.0,0.0,0.0
4,3.0,3370,100681,1.0,5,8.0,1450,1977,0,0,0.0,0.0,1.0,0.0,0.0
2,1.75,1210,9750,1.0,3,7.0,0,1984,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1280,15028,1.0,3,7.0,0,1982,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,3880,15025,2.0,3,7.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
4,3.5,4170,4524,2.0,3,9.0,670,2007,0,0,0.0,0.0,0.0,1.0,0.0
4,1.75,1560,4290,2.0,3,7.0,0,1994,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,1630,1724,1.5,3,6.0,600,1915,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1090,5003,1.0,3,7.0,0,1962,0,0,1.0,0.0,0.0,0.0,0.0
2,2.0,1340,4447,1.0,3,8.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1270,10227,1.0,4,6.0,0,1968,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2310,78844,1.0,3,8.0,550,1977,0,0,0.0,0.0,1.0,0.0,0.0
4,3.0,3380,16133,1.0,3,8.0,1050,1959,0,1,0.0,0.0,1.0,0.0,0.0
3,2.5,1710,1296,3.0,3,8.0,200,2004,0,0,0.0,0.0,1.0,0.0,0.0
2,1.75,1250,1208,2.0,3,7.0,210,2007,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1310,1254,2.0,3,7.0,460,2007,0,0,0.0,0.0,1.0,0.0,0.0
3,2.25,1440,3488,2.0,4,7.0,0,1983,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,2580,19607,1.0,4,8.0,1290,1958,0,2,0.0,0.0,1.0,0.0,0.0
2,1.0,1300,12000,1.0,4,8.0,0,1959,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2495,4400,2.0,3,8.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2040,8076,2.0,3,7.0,0,1994,0,0,1.0,0.0,0.0,0.0,0.0
3,3.25,1720,1330,2.0,3,8.0,690,2004,0,0,0.0,0.0,1.0,0.0,0.0
4,3.25,2290,4785,2.0,3,9.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1640,18730,1.5,4,7.0,0,1946,0,0,1.0,0.0,0.0,0.0,0.0
2,1.75,1060,16470,1.0,3,7.0,0,1977,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1820,19602,1.0,4,7.0,0,1964,0,0,1.0,0.0,0.0,0.0,0.0
4,3.5,2760,5040,2.0,3,9.0,0,1955,0,2,1.0,0.0,0.0,0.0,0.0
4,3.5,4030,4200,3.0,3,9.0,0,1992,0,0,1.0,0.0,0.0,0.0,0.0
5,1.75,2590,6720,1.0,4,7.0,840,1979,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1140,4875,1.0,5,6.0,0,1970,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,1410,7000,1.5,3,7.0,0,1963,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1310,915,2.0,3,7.0,250,2007,0,0,0.0,0.0,1.0,0.0,0.0
3,2.25,2100,3000,2.0,3,7.0,0,1996,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,3340,7230,2.0,3,9.0,0,1996,0,0,1.0,0.0,0.0,0.0,0.0
1,0.75,940,87120,1.0,3,6.0,0,1944,0,0,0.0,0.0,0.0,0.0,1.0
3,1.5,2520,37616,1.0,3,8.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
4,4.25,4250,6552,2.0,4,10.0,1380,2008,0,3,0.0,0.0,0.0,1.0,0.0
